policy_id,partner_id,product_id,inception_date,date_of_birth,gender,province,cover_amount,monthly_premium,policy_status,termination_date,source_file,load_timestamp
POL000617,PART001,PRD001,2025-07-18,1969-07-18,M,Mpumalanga,21200.0,101.76,Active,,policies.csv,2026-09-03 13:30:17
POL000618,PART003,PRD005,2025-11-28,1987-11-28,F,Western Cape,63300.0,348.15,Active,,policies.csv,2026-09-03 13:30:17
POL000619,PART004,PRD007,2025-10-26,1996-10-26,F,Eastern Cape,162700.0,797.23,Lapsed,2026-02-26,policies.csv,2026-09-03 13:30:17
POL000620,PART004,PRD007,2026-01-24,1972-01-24,M,Eastern Cape,143900.0,705.11,Cancelled,2026-06-24,policies.csv,2026-09-03 13:30:17
POL000621,PART004,PRD008,2025-12-21,1996-12-21,M,Western Cape,25000.0,39.67,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000622,PART002,PRD003,2025-11-18,1996-11-18,M,KwaZulu-Natal,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL000623,PART001,PRD002,2025-09-07,2005-09-07,M,KwaZulu-Natal,77700.0,481.74,Lapsed,2025-11-07,policies.csv,2026-09-03 13:30:17
POL000624,PART005,PRD009,2025-09-05,1992-09-05,M,Gauteng,199500.0,837.9,Active,,policies.csv,2026-09-03 13:30:17
POL000625,PART004,PRD008,2025-07-24,1987-07-24,M,North West,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000626,PART002,PRD003,2025-12-19,1994-12-19,F,KwaZulu-Natal,75000.0,133.5,Lapsed,2026-06-19,policies.csv,2026-09-03 13:30:17
POL000627,PART004,PRD007,2026-04-19,2006-04-19,M,Mpumalanga,144100.0,706.09,Active,,policies.csv,2026-09-03 13:30:17
POL000628,PART003,PRD005,2025-10-17,1964-10-17,F,Gauteng,96300.0,529.65,Active,,policies.csv,2026-09-03 13:30:17
POL000629,PART005,PRD010,2026-01-16,1994-01-16,F,Western Cape,103200.0,361.2,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000630,PART004,PRD008,2025-11-13,1962-11-13,F,Mpumalanga,25000.0,39.67,Active,,policies.csv,2026-09-03 13:30:17
POL000631,PART004,PRD008,2026-04-20,2006-04-20,F,Eastern Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000632,PART004,PRD008,2026-04-09,1984-04-09,M,Western Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000633,PART002,PRD004,2026-01-19,1994-01-19,F,KwaZulu-Natal,75000.0,111.75,Active,,policies.csv,2026-09-03 13:30:17
POL000634,PART003,PRD005,2025-10-01,1982-10-01,M,Limpopo,53600.0,294.8,Active,,policies.csv,2026-09-03 13:30:17
POL000635,PART002,PRD004,2025-09-06,1971-09-06,M,Western Cape,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL000636,PART002,PRD003,2026-04-05,1974-04-05,F,KwaZulu-Natal,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000637,PART001,PRD002,2025-09-15,1997-09-15,F,KwaZulu-Natal,67100.0,416.02,Lapsed,2026-06-15,policies.csv,2026-09-03 13:30:17
POL000638,PART005,PRD010,2025-07-08,1987-07-08,M,North West,234600.0,821.1,Active,,policies.csv,2026-09-03 13:30:17
POL000639,PART002,PRD004,2025-07-19,1980-07-19,F,Free State,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL000640,PART004,PRD007,2026-02-09,1999-02-09,M,Western Cape,129000.0,632.1,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000641,PART002,PRD003,2025-10-30,1981-10-30,F,Gauteng,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000642,PART001,PRD002,2025-08-24,1966-08-24,F,North West,58100.0,360.22,Active,,policies.csv,2026-09-03 13:30:17
POL000643,PART005,PRD009,2025-07-29,1993-07-29,M,KwaZulu-Natal,221000.0,928.2,Active,,policies.csv,2026-09-03 13:30:17
POL000644,PART002,PRD003,2026-03-27,1997-03-27,F,Western Cape,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL000645,PART004,PRD007,2025-10-15,1981-10-15,F,KwaZulu-Natal,153800.0,753.62,Active,,policies.csv,2026-09-03 13:30:17
POL000646,PART005,PRD010,2025-07-11,2005-07-11,M,Gauteng,196800.0,688.8,Active,,policies.csv,2026-09-03 13:30:17
POL000647,PART003,PRD006,2025-11-17,1968-11-17,F,North West,150400.0,992.64,Cancelled,2026-02-17,policies.csv,2026-09-03 13:30:17
POL000648,PART004,PRD008,2025-10-12,1979-10-12,M,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000649,PART001,PRD002,2025-12-19,1977-12-19,M,Western Cape,44400.0,275.28,Active,,policies.csv,2026-09-03 13:30:17
POL000650,PART005,PRD010,,1988-01-03,F,Gauteng,67200.0,235.2,Active,,policies.csv,2026-09-03 13:30:17
POL000651,PART004,PRD007,2025-08-06,1962-08-06,F,North West,50200.0,245.98,Lapsed,2026-04-06,policies.csv,2026-09-03 13:30:17
POL000652,PART004,PRD007,2025-10-23,1965-10-23,M,Western Cape,144100.0,706.09,Active,,policies.csv,2026-09-03 13:30:17
POL000653,PART003,PRD006,2025-09-05,1968-09-05,F,KwaZulu-Natal,132700.0,875.82,Active,,policies.csv,2026-09-03 13:30:17
POL000654,PART003,PRD005,2026-01-16,2000-01-16,F,Eastern Cape,71900.0,395.45,Active,,policies.csv,2026-09-03 13:30:17
POL000655,PART001,PRD002,2025-11-05,1980-11-05,M,Gauteng,117400.0,727.88,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000656,PART004,PRD008,2025-11-27,1977-11-27,M,Western Cape,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000657,PART001,PRD001,2026-01-05,1996-01-05,M,Eastern Cape,31500.0,151.2,Lapsed,2026-03-05,policies.csv,2026-09-03 13:30:17
POL000658,PART004,PRD007,2026-02-01,1997-02-01,F,Gauteng,165900.0,812.91,Active,,policies.csv,2026-09-03 13:30:17
POL000659,PART002,PRD003,2025-08-12,1990-08-12,F,Mpumalanga,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL000660,PART004,PRD007,2025-08-16,2002-08-16,M,Gauteng,68200.0,334.18,Active,,policies.csv,2026-09-03 13:30:17
POL000661,PART001,PRD001,2026-03-25,1995-03-25,M,Gauteng,40900.0,196.32,Active,,policies.csv,2026-09-03 13:30:17
POL000662,PART004,PRD007,2025-09-16,1988-09-16,F,KwaZulu-Natal,170600.0,835.94,Active,,policies.csv,2026-09-03 13:30:17
POL000663,PART005,PRD010,2026-01-09,1995-01-09,M,Western Cape,136200.0,476.7,Active,,policies.csv,2026-09-03 13:30:17
POL000664,PART003,PRD005,2025-11-25,1982-11-25,M,Gauteng,62900.0,345.95,Active,,policies.csv,2026-09-03 13:30:17
POL000665,PART004,PRD008,2025-12-09,2003-12-09,F,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000666,PART005,PRD010,2025-07-13,1963-07-13,M,Gauteng,142600.0,499.1,Active,,policies.csv,2026-09-03 13:30:17
POL000667,PART004,PRD007,2025-08-24,2004-08-24,F,Free State,96500.0,472.85,Active,,policies.csv,2026-09-03 13:30:17
POL000668,PART001,PRD001,2025-11-02,2000-11-02,F,Gauteng,58900.0,282.72,Active,,policies.csv,2026-09-03 13:30:17
POL000669,PART004,PRD007,2025-10-01,2005-10-01,M,Western Cape,179300.0,878.57,Lapsed,2026-04-01,policies.csv,2026-09-03 13:30:17
POL000670,PART004,PRD008,2026-02-20,1997-02-20,F,Western Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000671,PART001,PRD002,2025-07-24,1975-07-24,F,Gauteng,149900.0,929.38,Active,,policies.csv,2026-09-03 13:30:17
POL000672,PART003,PRD005,2025-12-20,1968-12-20,F,Limpopo,83600.0,459.8,Active,,policies.csv,2026-09-03 13:30:17
POL000673,PART004,PRD008,2025-10-27,1993-10-27,F,North West,25000.0,39.67,Active,,policies.csv,2026-09-03 13:30:17
POL000674,PART002,PRD003,2025-07-27,2001-07-27,F,KwaZulu-Natal,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000675,PART002,PRD999,2026-03-16,1963-03-16,F,North West,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000676,PART001,PRD002,2026-03-17,1986-03-17,F,Free State,92300.0,572.26,Active,,policies.csv,2026-09-03 13:30:17
POL000677,PART001,PRD001,2025-07-06,1961-07-06,F,KwaZulu-Natal,24600.0,118.08,Lapsed,2025-11-06,policies.csv,2026-09-03 13:30:17
POL000678,PART002,PRD004,2025-10-08,2000-10-08,F,Gauteng,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL000679,PART002,PRD003,2025-12-19,1999-12-19,M,KwaZulu-Natal,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL000680,PART004,PRD008,2026-01-29,1972-01-29,M,Western Cape,25000.0,39.67,Active,,policies.csv,2026-09-03 13:30:17
POL000681,PART001,PRD002,2025-09-18,1979-09-18,M,Western Cape,94000.0,582.8,Cancelled,2026-02-18,policies.csv,2026-09-03 13:30:17
POL000682,PART001,PRD002,2025-11-28,1963-11-28,F,Gauteng,44300.0,274.66,Active,,policies.csv,2026-09-03 13:30:17
POL000683,PART003,PRD005,2026-03-20,1998-03-20,M,Gauteng,37200.0,204.6,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000684,PART005,PRD010,2026-02-11,1980-02-11,M,Gauteng,175300.0,613.55,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000685,PART005,PRD009,2025-12-02,1963-12-02,M,Western Cape,278000.0,1167.6,Active,,policies.csv,2026-09-03 13:30:17
POL000686,PART004,PRD008,2026-02-27,1974-02-27,M,Gauteng,50000.0,79.33,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000687,PART003,PRD006,2026-03-24,1980-03-24,M,Gauteng,90500.0,597.3,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000688,PART004,PRD008,2025-12-18,1969-12-18,F,North West,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000689,PART002,PRD003,2026-01-04,1983-01-04,M,Free State,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL000690,PART005,PRD009,2026-03-26,1991-03-26,F,Western Cape,109000.0,457.8,Active,,policies.csv,2026-09-03 13:30:17
POL000691,PART004,PRD007,2026-04-06,1998-04-06,F,Limpopo,62100.0,304.29,Active,,policies.csv,2026-09-03 13:30:17
POL000692,PART002,PRD004,2026-01-12,1976-01-12,M,Gauteng,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000693,PART001,PRD001,2025-07-17,2005-07-17,M,KwaZulu-Natal,54600.0,262.08,Active,,policies.csv,2026-09-03 13:30:17
POL000694,PART002,PRD004,2025-10-30,1976-10-30,M,Mpumalanga,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL000695,PART001,PRD001,2025-08-22,1970-08-22,M,Western Cape,34000.0,163.2,Active,,policies.csv,2026-09-03 13:30:17
POL000696,PART001,PRD002,2025-12-08,1974-12-08,F,KwaZulu-Natal,107400.0,665.88,Active,,policies.csv,2026-09-03 13:30:17
POL000697,PART002,PRD004,2025-09-27,1962-09-27,F,Gauteng,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL000698,PART005,PRD010,2025-08-11,2001-08-11,F,Gauteng,240000.0,840.0,Active,,policies.csv,2026-09-03 13:30:17
POL000699,PART002,PRD003,2026-03-27,1969-03-27,F,Gauteng,75000.0,133.5,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000700,PART004,PRD007,2025-12-25,1994-12-25,M,Gauteng,56700.0,277.83,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000701,PART002,PRD003,2025-11-10,1971-11-10,M,Gauteng,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL000702,PART004,PRD007,2025-10-04,2005-10-04,M,Limpopo,96300.0,471.87,Active,,policies.csv,2026-09-03 13:30:17
POL000703,PART001,PRD002,2026-03-09,1972-03-09,M,Gauteng,124000.0,768.8,Active,,policies.csv,2026-09-03 13:30:17
POL000704,PART003,PRD005,2025-10-27,1975-10-27,F,Western Cape,47700.0,262.35,Active,,policies.csv,2026-09-03 13:30:17
POL000705,PART002,PRD004,2025-09-10,1966-09-10,M,Eastern Cape,75000.0,111.75,Active,,policies.csv,2026-09-03 13:30:17
POL000706,PART001,PRD002,2025-09-21,1966-09-21,M,Gauteng,144000.0,892.8,Active,,policies.csv,2026-09-03 13:30:17
POL000707,PART002,PRD004,2026-04-11,1987-04-11,M,Limpopo,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000708,PART001,PRD002,2025-10-14,1986-10-14,M,Limpopo,73400.0,455.08,Active,,policies.csv,2026-09-03 13:30:17
POL000709,PART001,PRD002,2025-12-16,1999-12-16,M,North West,109900.0,681.38,Active,,policies.csv,2026-09-03 13:30:17
POL000710,PART004,PRD008,2025-09-14,1992-09-14,M,Western Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000711,PART003,PRD006,2026-04-23,2006-04-23,F,Western Cape,80100.0,528.66,Active,,policies.csv,2026-09-03 13:30:17
POL000712,PART004,PRD008,2026-04-19,1968-04-19,M,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000713,PART003,PRD006,2026-04-07,1976-04-07,F,Free State,149400.0,986.04,Active,,policies.csv,2026-09-03 13:30:17
POL000714,PART004,PRD007,2025-11-25,2004-11-25,F,Gauteng,99700.0,488.53,Active,,policies.csv,2026-09-03 13:30:17
POL000715,PART005,PRD010,2025-08-25,1963-08-25,M,KwaZulu-Natal,108800.0,380.8,Active,,policies.csv,2026-09-03 13:30:17
POL000716,PART004,PRD007,2025-11-29,1972-11-29,M,Gauteng,138100.0,676.69,Lapsed,2026-03-28,policies.csv,2026-09-03 13:30:17
POL000717,PART001,PRD001,2025-10-06,1997-10-06,F,North West,32400.0,155.52,Active,,policies.csv,2026-09-03 13:30:17
POL000718,PART004,PRD008,2026-01-28,2006-01-28,M,Free State,75000.0,119.0,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000719,PART003,PRD006,2025-11-14,1989-11-14,M,Gauteng,124900.0,824.34,Active,,policies.csv,2026-09-03 13:30:17
POL000720,PART003,PRD006,2025-11-30,1981-11-30,M,Gauteng,176300.0,1163.58,Active,,policies.csv,2026-09-03 13:30:17
POL000721,PART002,PRD003,2025-07-23,1988-07-23,M,Gauteng,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL000722,PART003,PRD005,2026-02-24,1990-02-24,M,KwaZulu-Natal,68000.0,374.0,Active,,policies.csv,2026-09-03 13:30:17
POL000723,PART005,PRD010,2026-04-08,1969-04-08,M,Gauteng,140900.0,493.15,Active,,policies.csv,2026-09-03 13:30:17
POL000724,PART004,PRD007,2026-04-13,1962-04-13,M,Western Cape,125000.0,612.5,Active,,policies.csv,2026-09-03 13:30:17
POL000725,PART004,PRD008,2025-12-17,1989-12-17,M,Eastern Cape,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000726,PART001,PRD002,2025-10-13,2002-10-13,M,Gauteng,58700.0,363.94,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000727,PART005,PRD009,2025-11-15,1983-11-15,F,KwaZulu-Natal,286700.0,1204.14,Active,,policies.csv,2026-09-03 13:30:17
POL000728,PART002,PRD004,2026-02-10,2003-02-10,M,Gauteng,50000.0,74.5,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000729,PART004,PRD007,2025-12-10,1971-12-10,M,Gauteng,101500.0,497.35,Active,,policies.csv,2026-09-03 13:30:17
POL000730,PART003,PRD005,2025-08-02,2003-08-02,M,Gauteng,60200.0,331.1,Active,,policies.csv,2026-09-03 13:30:17
POL000731,PART003,PRD006,2026-04-16,1988-04-16,F,Gauteng,181200.0,1195.92,Active,,policies.csv,2026-09-03 13:30:17
POL000732,PART002,PRD003,2026-04-26,1981-04-26,M,Western Cape,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000733,PART002,PRD004,2025-11-14,2005-11-14,F,Free State,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL000734,PART004,PRD008,2025-09-16,1999-09-16,F,North West,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000735,PART001,PRD001,2025-08-15,1989-08-15,F,Free State,33700.0,161.76,Cancelled,2025-11-15,policies.csv,2026-09-03 13:30:17
POL000736,PART004,PRD007,2026-02-20,2001-02-20,F,Limpopo,138000.0,676.2,Active,,policies.csv,2026-09-03 13:30:17
POL000737,PART005,PRD009,2025-12-10,2003-12-10,F,Gauteng,197500.0,829.5,Lapsed,2026-02-10,policies.csv,2026-09-03 13:30:17
POL000738,PART005,PRD010,2025-12-04,1995-12-04,M,Western Cape,99700.0,348.95,Active,,policies.csv,2026-09-03 13:30:17
POL000739,PART004,PRD007,2026-02-28,1984-02-28,F,Limpopo,108100.0,529.69,Active,,policies.csv,2026-09-03 13:30:17
POL000740,PART001,PRD002,2025-12-21,1980-12-21,M,Gauteng,106200.0,658.44,Active,,policies.csv,2026-09-03 13:30:17
POL000741,PART004,PRD008,2025-11-22,1973-11-22,F,Gauteng,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000742,PART004,PRD007,2026-03-02,2002-03-02,M,KwaZulu-Natal,150900.0,739.41,Active,,policies.csv,2026-09-03 13:30:17
POL000743,PART004,PRD008,2026-04-25,1983-04-25,M,Western Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000744,PART002,PRD003,2025-10-14,1983-10-14,F,KwaZulu-Natal,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL000745,PART004,PRD007,2025-07-24,1999-07-24,F,KwaZulu-Natal,70900.0,347.41,Active,,policies.csv,2026-09-03 13:30:17
POL000746,PART004,PRD008,2026-04-17,2006-04-17,F,Western Cape,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000747,PART003,PRD005,2026-04-10,1974-04-10,M,Gauteng,80300.0,441.65,Active,,policies.csv,2026-09-03 13:30:17
POL000748,PART002,PRD004,2026-04-11,1971-04-11,F,KwaZulu-Natal,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000749,PART004,PRD008,2026-02-15,1984-02-15,F,Western Cape,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000750,PART001,PRD002,2025-07-31,1980-07-31,F,Gauteng,139100.0,862.42,Active,,policies.csv,2026-09-03 13:30:17
POL000751,PART003,PRD006,2026-04-15,2002-04-15,M,Gauteng,116100.0,766.26,Active,,policies.csv,2026-09-03 13:30:17
POL000752,PART003,PRD006,2025-12-09,1995-12-09,M,Gauteng,79500.0,524.7,Active,,policies.csv,2026-09-03 13:30:17
POL000753,PART005,PRD009,2025-11-24,1962-11-24,M,Gauteng,138500.0,581.7,Cancelled,2025-12-24,policies.csv,2026-09-03 13:30:17
POL000754,PART005,PRD009,2025-09-09,1971-09-09,F,Gauteng,162600.0,682.92,Active,,policies.csv,2026-09-03 13:30:17
POL000755,PART001,PRD002,2025-11-06,1968-11-06,F,KwaZulu-Natal,75400.0,467.48,Active,,policies.csv,2026-09-03 13:30:17
POL000756,PART005,PRD010,2025-07-28,1988-07-28,M,Gauteng,179100.0,626.85,Active,,policies.csv,2026-09-03 13:30:17
POL000757,PART001,PRD002,2026-01-17,1965-01-17,F,Gauteng,94700.0,587.14,Active,,policies.csv,2026-09-03 13:30:17
POL000758,PART004,PRD007,2026-01-21,2004-01-21,F,KwaZulu-Natal,106400.0,521.36,Active,,policies.csv,2026-09-03 13:30:17
POL000759,PART002,PRD003,2026-02-22,1977-02-22,F,Mpumalanga,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL000760,PART002,PRD004,2026-04-02,1987-04-02,F,Gauteng,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL000761,PART003,PRD005,2025-11-22,1962-11-22,F,Free State,89100.0,490.05,Active,,policies.csv,2026-09-03 13:30:17
POL000762,PART001,PRD001,2025-07-19,2005-07-19,F,Gauteng,68400.0,328.32,Active,,policies.csv,2026-09-03 13:30:17
POL000763,PART002,PRD003,2026-04-20,1998-04-20,M,Eastern Cape,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL000764,PART002,PRD003,2025-08-28,1977-08-28,M,Gauteng,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL000765,PART005,PRD010,2026-03-26,1969-03-26,M,KwaZulu-Natal,120200.0,420.7,Active,,policies.csv,2026-09-03 13:30:17
POL000766,PART002,PRD004,2026-03-06,2003-03-06,F,KwaZulu-Natal,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000767,PART004,PRD007,2025-10-31,1988-10-31,F,KwaZulu-Natal,105500.0,516.95,Active,,policies.csv,2026-09-03 13:30:17
POL000768,PART001,PRD002,2025-09-28,1992-09-28,F,Eastern Cape,140300.0,869.86,Active,,policies.csv,2026-09-03 13:30:17
POL000769,PART004,PRD008,2025-12-26,1974-12-26,M,North West,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL000770,PART001,PRD002,2025-11-03,1974-11-03,M,Gauteng,109400.0,678.28,Cancelled,2026-03-03,policies.csv,2026-09-03 13:30:17
POL000771,PART004,PRD007,2025-07-08,2001-07-08,F,KwaZulu-Natal,103000.0,504.7,Cancelled,2026-01-08,policies.csv,2026-09-03 13:30:17
POL000772,PART001,PRD002,2025-11-14,1980-11-14,F,KwaZulu-Natal,149400.0,926.28,Active,,policies.csv,2026-09-03 13:30:17
POL000773,PART002,PRD004,2026-04-05,1965-04-05,M,Western Cape,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL000774,PART005,PRD009,2025-12-11,1961-12-11,M,Western Cape,191100.0,802.62,Active,,policies.csv,2026-09-03 13:30:17
POL000775,PART001,PRD001,2025-12-15,1986-12-15,M,Limpopo,38100.0,182.88,Lapsed,2026-04-15,policies.csv,2026-09-03 13:30:17
POL000776,PART001,PRD002,2025-11-06,1985-11-06,F,KwaZulu-Natal,117700.0,729.74,Active,,policies.csv,2026-09-03 13:30:17
POL000777,PART001,PRD002,2026-04-04,2002-04-04,M,Gauteng,63200.0,391.84,Active,,policies.csv,2026-09-03 13:30:17
POL000778,PART005,PRD009,2025-07-16,1962-07-16,F,Gauteng,211100.0,886.62,Active,,policies.csv,2026-09-03 13:30:17
POL000779,PART001,PRD002,2026-04-08,1962-04-08,F,Free State,53100.0,329.22,Active,,policies.csv,2026-09-03 13:30:17
POL000780,PART003,PRD006,2026-03-23,1999-03-23,F,Limpopo,179100.0,1182.06,Active,,policies.csv,2026-09-03 13:30:17
POL000781,PART001,PRD002,2026-04-10,1993-04-10,M,KwaZulu-Natal,65400.0,405.48,Active,,policies.csv,2026-09-03 13:30:17
POL000782,PART002,PRD003,2025-09-01,1979-09-01,F,Limpopo,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL000783,PART005,PRD010,2025-09-12,1995-09-12,F,Gauteng,111600.0,390.6,Active,,policies.csv,2026-09-03 13:30:17
POL000784,PART001,PRD001,2025-10-31,1991-10-31,F,KwaZulu-Natal,28300.0,135.84,Active,,policies.csv,2026-09-03 13:30:17
POL000785,PART001,PRD002,2026-02-08,1989-02-08,F,Gauteng,71100.0,440.82,Active,,policies.csv,2026-09-03 13:30:17
POL000786,PART003,PRD005,2025-07-19,1991-07-19,F,Gauteng,58000.0,319.0,Active,,policies.csv,2026-09-03 13:30:17
POL000787,PART001,PRD001,2025-09-19,1980-09-19,F,North West,34500.0,165.6,Active,,policies.csv,2026-09-03 13:30:17
POL000788,PART005,PRD010,2025-07-05,1977-07-05,M,Western Cape,69800.0,244.3,Active,,policies.csv,2026-09-03 13:30:17
POL000789,PART002,PRD004,2026-03-09,1982-03-09,F,North West,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL000790,PART001,PRD002,2025-12-13,1972-12-13,F,Gauteng,123600.0,766.32,Active,,policies.csv,2026-09-03 13:30:17
POL000791,PART001,PRD002,2025-10-27,2004-10-27,F,KwaZulu-Natal,66700.0,413.54,Active,,policies.csv,2026-09-03 13:30:17
POL000792,PART001,PRD001,2025-07-12,1996-07-12,M,Western Cape,50900.0,244.32,Lapsed,2025-12-12,policies.csv,2026-09-03 13:30:17
POL000793,PART002,PRD003,2025-07-05,2003-07-05,F,Free State,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000794,PART004,PRD007,2025-11-19,1989-11-19,M,Gauteng,185900.0,910.91,Active,,policies.csv,2026-09-03 13:30:17
POL000795,PART003,PRD005,2026-03-29,1985-03-29,F,Western Cape,80600.0,443.3,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL000796,PART002,PRD004,2026-03-11,2003-03-11,M,Limpopo,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL000797,PART004,PRD007,2026-03-30,2000-03-30,M,North West,174600.0,855.54,Active,,policies.csv,2026-09-03 13:30:17
POL000798,PART004,PRD007,2025-10-23,1997-10-23,F,Limpopo,67100.0,328.79,Active,,policies.csv,2026-09-03 13:30:17
POL000799,PART004,PRD007,2025-07-05,2005-07-05,F,Gauteng,155100.0,759.99,Active,,policies.csv,2026-09-03 13:30:17
POL000800,PART002,PRD003,2025-12-29,1977-12-29,M,Gauteng,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL000801,PART004,PRD008,2025-10-12,1993-10-12,M,Gauteng,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL000802,PART001,PRD001,2026-02-14,1992-02-14,F,KwaZulu-Natal,57400.0,275.52,Active,,policies.csv,2026-09-03 13:30:17
